Creation Time: 2022_1_8-19-16-8
19-16-8 | [INFO] SafeZoneCore - Started !
22-15-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-16-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-17-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-17-56 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-18-7 | [INFO] TraderID: 1 - Customer: josh - ClassName: SN_Auto_Shotgun_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 400 - Position: -1 - TradeMode:Sell
22-18-7 | [INFO] Transaction Sell Succeeded:josh product:SN_Auto_Shotgun_Mag quantity:0 health:0 price:400
22-18-10 | [INFO] TraderID: 1 - Customer: josh - ClassName: SN_Springfield_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 48 - Position: -1 - TradeMode:Sell
22-18-10 | [INFO] Transaction Sell Succeeded:josh product:SN_Springfield_Mag quantity:0 health:0 price:48
22-18-18 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_CMAG30556_Tan - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 800 - Position: -1 - TradeMode:Sell
22-18-18 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_CMAG30556_Tan quantity:0 health:0 price:800
22-18-24 | [INFO] TraderID: 1 - Customer: josh - ClassName: SG550_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1440 - Position: 269 - TradeMode:Sell
22-18-24 | [INFO] Transaction Sell Succeeded:josh product:SG550_Mag quantity:0 health:0 price:1440
22-18-37 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_CMAG60556_Black - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 960 - Position: 175 - TradeMode:Sell
22-18-37 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_CMAG60556_Black quantity:0 health:0 price:960
22-18-46 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUASh12_20rdMag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1280 - Position: -1 - TradeMode:Sell
22-18-46 | [INFO] Transaction Sell Succeeded:josh product:SNAFUASh12_20rdMag quantity:0 health:0 price:1280
22-18-50 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_AWM_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1600 - Position: 357 - TradeMode:Sell
22-18-50 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_AWM_Mag quantity:0 health:0 price:1600
22-20-56 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUM98B_Atac_GUN - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 5600 - Position: 107 - TradeMode:Sell
22-20-56 | [INFO] Transaction Sell Succeeded:josh product:SNAFUM98B_Atac_GUN quantity:0 health:0 price:5600
22-21-43 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-21-52 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUAlligator - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 8000 - Position: 292 - TradeMode:Sell
22-21-52 | [INFO] Transaction Sell Succeeded:josh product:SNAFUAlligator quantity:0 health:0 price:8000
22-21-58 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUTac21 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 5280 - Position: -1 - TradeMode:Sell
22-21-58 | [INFO] Transaction Sell Succeeded:josh product:SNAFUTac21 quantity:0 health:0 price:5280
22-22-39 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_12gaPellets - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 80 - Position: 346 - TradeMode:Sell
22-22-39 | [INFO] Transaction Sell Succeeded:josh product:Ammo_12gaPellets quantity:400 health:0 price:80
22-22-43 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_300ACC - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 200 - Position: 116 - TradeMode:Sell
22-22-43 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_300ACC quantity:2500 health:0 price:200
22-22-57 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_127x55mmAP - Quantity: 40 - Multiplier: 40 - MaxStock: 1000 - Health: 0 - Price: 440 - Position: -1 - TradeMode:Sell
22-22-57 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_127x55mmAP quantity:1600 health:0 price:440
22-23-5 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_338 - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 300 - Position: 144 - TradeMode:Sell
22-23-5 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_338 quantity:2500 health:0 price:300
22-23-26 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_127x55mm - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 450 - Position: 300 - TradeMode:Sell
22-23-26 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_127x55mm quantity:2500 health:0 price:450
22-23-37 | [INFO] TraderID: 1 - Customer: josh - ClassName: GCGN_Ammo_408Chey - Quantity: 10 - Multiplier: 10 - MaxStock: 1000 - Health: 0 - Price: 60 - Position: 159 - TradeMode:Sell
22-23-37 | [INFO] Transaction Sell Succeeded:josh product:GCGN_Ammo_408Chey quantity:100 health:0 price:60
22-23-40 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_44 - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 200 - Position: -1 - TradeMode:Sell
22-23-40 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_44 quantity:2500 health:0 price:200
22-23-44 | [INFO] TraderID: 1 - Customer: josh - ClassName: AmmoBox_9x39AP_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: 500 - Health: 0 - Price: 32 - Position: 87 - TradeMode:Sell
22-23-44 | [INFO] Transaction Sell Succeeded:josh product:AmmoBox_9x39AP_20Rnd quantity:0 health:0 price:32
22-23-47 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_127x55mm - Quantity: 10 - Multiplier: 10 - MaxStock: 1000 - Health: 0 - Price: 90 - Position: 300 - TradeMode:Sell
22-23-47 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_127x55mm quantity:100 health:0 price:90
22-23-50 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_44 - Quantity: 30 - Multiplier: 30 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 365 - TradeMode:Sell
22-23-50 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_44 quantity:900 health:0 price:120
22-23-54 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_300ACC - Quantity: 50 - Multiplier: 50 - MaxStock: 1000 - Health: 0 - Price: 200 - Position: 116 - TradeMode:Sell
22-23-54 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_300ACC quantity:2500 health:0 price:200
22-23-58 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_300ACC - Quantity: 10 - Multiplier: 10 - MaxStock: 1000 - Health: 0 - Price: 40 - Position: 116 - TradeMode:Sell
22-23-58 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_300ACC quantity:100 health:0 price:40
22-24-2 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_145Cal - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 60 - Position: 350 - TradeMode:Sell
22-24-2 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_145Cal quantity:400 health:0 price:60
22-25-12 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_762x39 - Quantity: 16 - Multiplier: 16 - MaxStock: 1000 - Health: 0 - Price: 48 - Position: 190 - TradeMode:Sell
22-25-12 | [INFO] Transaction Sell Succeeded:josh product:Ammo_762x39 quantity:256 health:0 price:48
22-31-41 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUVECTOR_9mm_GUN - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1200 - Position: -1 - TradeMode:Sell
22-31-41 | [INFO] Transaction Sell Succeeded:josh product:SNAFUVECTOR_9mm_GUN quantity:0 health:0 price:1200
22-32-0 | [INFO] TraderID: 1 - Customer: josh - ClassName: Snafu_PKP_Black_GUN - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 9600 - Position: -1 - TradeMode:Sell
22-32-0 | [INFO] Transaction Sell Succeeded:josh product:Snafu_PKP_Black_GUN quantity:0 health:0 price:9600
22-32-7 | [INFO] TraderID: 1 - Customer: josh - ClassName: Snafu_PKP_NBlack_GUN - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 12000 - Position: 341 - TradeMode:Buy
22-32-7 | [INFO] Transaction Buy Succeeded:josh product:Snafu_PKP_NBlack_GUN quantity:0 health:0 price:12000
22-32-51 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUM98B_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1600 - Position: -1 - TradeMode:Sell
22-32-51 | [INFO] Transaction Sell Succeeded:josh product:SNAFUM98B_Mag quantity:0 health:0 price:1600
22-32-54 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFUAlligator_5rdMag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 2560 - Position: -1 - TradeMode:Sell
22-32-54 | [INFO] Transaction Sell Succeeded:josh product:SNAFUAlligator_5rdMag quantity:0 health:0 price:2560
22-33-25 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_MP9_30rnd_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 500 - Position: 114 - TradeMode:Buy
22-33-25 | [INFO] Transaction Buy Succeeded:josh product:SNAFU_MP9_30rnd_Mag quantity:0 health:0 price:500
22-33-29 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_MP9_30rnd_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 500 - Position: 185 - TradeMode:Buy
22-33-29 | [INFO] Transaction Buy Succeeded:josh product:SNAFU_MP9_30rnd_Mag quantity:0 health:0 price:500
22-33-33 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_MP9_30rnd_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 500 - Position: 185 - TradeMode:Buy
22-33-33 | [INFO] Transaction Buy Succeeded:josh product:SNAFU_MP9_30rnd_Mag quantity:0 health:0 price:500
22-33-51 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Saint_Mag - Quantity: 0 - Multiplier: 1 - MaxStock: 250 - Health: 0 - Price: 1000 - Position: 338 - TradeMode:Buy
22-33-51 | [INFO] Transaction Buy Succeeded:josh product:SNAFU_Saint_Mag quantity:0 health:0 price:1000
22-36-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-37-7 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-7 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-8 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-8 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-10 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-10 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-12 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-12 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-13 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-13 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-15 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-15 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-16 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-16 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-18 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-18 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-19 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-19 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-21 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-21 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-22 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-22 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-24 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-24 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-25 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-25 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-27 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-27 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-37-28 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_9x19 - Quantity: 25 - Multiplier: 25 - MaxStock: 1000 - Health: 0 - Price: 50 - Position: 273 - TradeMode:Buy
22-37-28 | [INFO] Transaction Buy Succeeded:josh product:Ammo_9x19 quantity:625 health:0 price:50
22-38-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-39-5 | [INFO] TraderID: 1 - Customer: josh - ClassName: M4_T3NRDSOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 640 - Position: 33 - TradeMode:Sell
22-39-5 | [INFO] Transaction Sell Succeeded:josh product:M4_T3NRDSOptic quantity:0 health:0 price:640
22-39-19 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Leupold_Mark8 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 960 - Position: -1 - TradeMode:Sell
22-39-19 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Leupold_Mark8 quantity:0 health:0 price:960
22-39-33 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-33 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-34 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-34 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-36 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-36 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-37 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-37 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-39 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-39 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-41 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-41 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-43 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-43 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-45 | [INFO] TraderID: 1 - Customer: josh - ClassName: Ammo_308Win - Quantity: 20 - Multiplier: 20 - MaxStock: 1000 - Health: 0 - Price: 120 - Position: 323 - TradeMode:Buy
22-39-45 | [INFO] Transaction Buy Succeeded:josh product:Ammo_308Win quantity:400 health:0 price:120
22-39-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-40-7 | [INFO] TraderID: 4 - Customer: josh - ClassName: Heatpack - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 8 - Position: -1 - TradeMode:Sell
22-40-7 | [INFO] Transaction Sell Succeeded:josh product:Heatpack quantity:0 health:0 price:8
22-40-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-40-16 | [INFO] TraderID: 2 - Customer: Sarge - ClassName: Flashlight - Quantity: 2 - Multiplier: 2 - MaxStock: 100 - Health: 0 - Price: 128 - Position: 28 - TradeMode:Sell
22-40-16 | [INFO] Transaction Sell Succeeded:Sarge product:Flashlight quantity:4 health:0 price:128
22-40-23 | [INFO] TraderID: 2 - Customer: Sarge - ClassName: Battery9V - Quantity: 50 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 0 - TradeMode:Buy
22-40-23 | [INFO] Transaction Buy Succeeded:Sarge product:Battery9V quantity:50 health:0 price:50
22-40-25 | [INFO] TraderID: 2 - Customer: Sarge - ClassName: Battery9V - Quantity: 50 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 0 - TradeMode:Buy
22-40-25 | [INFO] Transaction Buy Succeeded:Sarge product:Battery9V quantity:50 health:0 price:50
22-40-25 | [INFO] TraderID: 4 - Customer: josh - ClassName: AMS_Ai2 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 140 - Position: 13 - TradeMode:Buy
22-40-25 | [INFO] Transaction Buy Succeeded:josh product:AMS_Ai2 quantity:0 health:0 price:140
22-40-26 | [INFO] TraderID: 4 - Customer: josh - ClassName: AMS_Ai2 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 140 - Position: 13 - TradeMode:Buy
22-40-26 | [INFO] Transaction Buy Succeeded:josh product:AMS_Ai2 quantity:0 health:0 price:140
22-40-26 | [INFO] TraderID: 2 - Customer: Sarge - ClassName: Battery9V - Quantity: 50 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 50 - Position: 0 - TradeMode:Buy
22-40-26 | [INFO] Transaction Buy Succeeded:Sarge product:Battery9V quantity:50 health:0 price:50
22-40-27 | [INFO] TraderID: 4 - Customer: josh - ClassName: AMS_Ai2 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 140 - Position: 13 - TradeMode:Buy
22-40-27 | [INFO] Transaction Buy Succeeded:josh product:AMS_Ai2 quantity:0 health:0 price:140
22-40-30 | [INFO] TraderID: 4 - Customer: josh - ClassName: AMS_FirstAidKit - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 200 - Position: 5 - TradeMode:Buy
22-40-30 | [INFO] Transaction Buy Succeeded:josh product:AMS_FirstAidKit quantity:0 health:0 price:200
22-40-31 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-40-34 | [INFO] TraderID: 4 - Customer: josh - ClassName: AMS_Splint - Quantity: 100 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 100 - Position: 13 - TradeMode:Buy
22-40-34 | [INFO] Transaction Buy Succeeded:josh product:AMS_Splint quantity:100 health:0 price:100
22-40-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-41-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-41-11 | [INFO] TraderID: 4 - Customer: josh - ClassName: BloodTestKit - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 1 - TradeMode:Buy
22-41-11 | [INFO] Transaction Buy Succeeded:josh product:BloodTestKit quantity:0 health:0 price:40
22-41-13 | [INFO] TraderID: 4 - Customer: josh - ClassName: BloodTestKit - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: 1 - TradeMode:Buy
22-41-13 | [INFO] Transaction Buy Succeeded:josh product:BloodTestKit quantity:0 health:0 price:40
22-41-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-45-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_142271709.json
22-47-5 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_145Cal - Quantity: 4 - Multiplier: 4 - MaxStock: 1000 - Health: 0 - Price: 12 - Position: 346 - TradeMode:Sell
22-47-5 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_145Cal quantity:16 health:0 price:12
22-47-14 | [INFO] TraderID: 1 - Customer: josh - ClassName: SNAFU_Ammo_338 - Quantity: 7 - Multiplier: 7 - MaxStock: 1000 - Health: 0 - Price: 42 - Position: 143 - TradeMode:Sell
22-47-14 | [INFO] Transaction Sell Succeeded:josh product:SNAFU_Ammo_338 quantity:49 health:0 price:42
22-47-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
22-48-4 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 57 - TradeMode:Buy
22-48-4 | [INFO] Transaction Buy Succeeded:Bunker product:FNX45 quantity:0 health:0 price:400
22-48-6 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 57 - TradeMode:Buy
22-48-6 | [INFO] Transaction Buy Succeeded:Bunker product:FNX45 quantity:0 health:0 price:400
22-48-8 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 57 - TradeMode:Buy
22-48-8 | [INFO] Transaction Buy Succeeded:Bunker product:FNX45 quantity:0 health:0 price:400
22-48-11 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: FNX45 - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 400 - Position: 136 - TradeMode:Buy
22-48-11 | [INFO] Transaction Buy Succeeded:Bunker product:FNX45 quantity:0 health:0 price:400
22-48-13 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 0 - TradeMode:Buy
22-48-13 | [INFO] Transaction Buy Succeeded:Bunker product:Magnum quantity:0 health:0 price:800
22-49-29 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_34611550.json
22-50-34 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
22-50-39 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 0 - TradeMode:Buy
22-50-39 | [INFO] Transaction Buy Succeeded:Bunker product:Magnum quantity:0 health:0 price:800
22-50-42 | [INFO] TraderID: 1 - Customer: Bunker - ClassName: Magnum - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 0 - TradeMode:Buy
22-50-42 | [INFO] Transaction Buy Succeeded:Bunker product:Magnum quantity:0 health:0 price:800
